,CountryOfAsylum,nationality,ethnicity,intentionmove,TotalAdult,TotalMinor,AppliedRefugee,documentation_id,Childinschool,Childvirtualed,Childwhynotschool_nodocs,Childwhynotschool_nomoney,Childwhynotschool_failedschool,Childwhynotschool_childwork,Childwhynotschool_fearschool,Childwhynotschool_disease,Childwhynotschool_disability,Childwhynotschool_helphome,Childwhynotschool_familynot,Childwhynotschool_noschools,Childwhynotschool_nointerest,Childwhynotschool_pregnancy,Childwhynotschool_nospot,Childwhynotschool_notransport,Childwhynotschool_discrimnation,Childwhynotschool_discrimethnic,Childwhynotschool_finished,Childwhynotschool_recentlyarrive,Childwhynotschool_intransit,Childwhynotschool_noinfo,Childwhynotschool_toolate,disabilityacc_disabilityserv,medicalReceived,RiskYes,RiskReturn_medical,RiskStay_medical,whynotMedical_nomoney,whynotMedical_noinsurance,whynotMedical_noID,whynotMedical_noinfo,whynotMedical_feararrested,whynotMedical_distance,whynotMedical_notavailable,whynotMedical_denied,Year
601,Peru,venezuela,mixed,stay,3.0,2.0,yes,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,StronglyAgree,0,0,0,0,0,0,0,0,0,0,2021
602,Peru,venezuela,,stay,1.0,0.0,no,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyAgree,0,0,0,0,0,0,0,0,0,0,2021
603,Peru,venezuela,white,stay,2.0,1.0,yes,0,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyAgree,1,0,1,0,1,0,0,0,0,1,2021
604,Peru,venezuela,,dontknow,,,yes,0,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,StronglyDisagree,0,0,1,0,0,0,0,0,0,0,2021
605,Peru,venezuela,,stay,1.0,0.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
606,Peru,venezuela,other,stay,2.0,0.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Disagree,0,0,0,0,0,0,0,0,0,0,2021
607,Peru,venezuela,,stay,2.0,2.0,no,1,yes,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disagree,Undecided,0,0,1,0,0,0,0,0,0,0,2021
608,Peru,venezuela,,stay,1.0,1.0,yes,1,yes,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Agree,0,0,0,0,0,0,0,0,0,0,2021
609,Peru,venezuela,other,dontknow,2.0,1.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Disagree,0,0,0,0,0,0,0,0,0,0,2021
610,Peru,venezuela,other,dontknow,2.0,1.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Agree,1,0,0,0,0,0,0,0,0,0,2021
611,Peru,venezuela,other,dontknow,2.0,2.0,no,0,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Agree,1,0,0,0,0,0,0,0,0,0,2021
612,Peru,venezuela,mixed,dontknow,2.0,0.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Agree,1,0,0,0,0,0,0,0,0,0,2021
613,Peru,venezuela,other,stay,,,yes,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StronglyAgree,Undecided,0,0,0,0,0,0,0,0,0,0,2021
614,Peru,venezuela,,stay,3.0,0.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Agree,1,0,0,0,0,0,0,0,0,0,2021
615,Peru,venezuela,other,stay,2.0,3.0,yes,1,no,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Agree,0,0,0,0,0,0,0,0,0,0,2021
616,Peru,venezuela,,stay,4.0,2.0,yes,1,yes,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
617,Peru,venezuela,other,dontknow,2.0,2.0,yes,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Undecided,0,0,0,0,0,0,0,0,0,0,2021
618,Peru,venezuela,,stay,2.0,2.0,yes,1,no,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StronglyAgree,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
619,Peru,venezuela,mixed,stay,2.0,2.0,yes,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StronglyAgree,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
620,Peru,venezuela,white,stay,2.0,4.0,yes,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Agree,0,0,1,1,0,0,0,0,0,1,2021
621,Peru,venezuela,mixed,dontknow,2.0,2.0,no,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disagree,Agree,1,0,0,0,0,0,0,0,0,1,2021
622,Peru,venezuela,,stay,2.0,1.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
623,Peru,venezuela,other,dontknow,3.0,2.0,yes,1,no,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,Undecided,0,0,0,0,0,0,0,0,0,0,2021
624,Peru,venezuela,mixed,dontknow,2.0,2.0,no,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undecided,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
625,Peru,venezuela,,stay,1.0,0.0,yes,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Undecided,0,0,0,0,0,0,0,0,0,0,2021
626,Peru,venezuela,,stay,2.0,1.0,yes,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StronglyAgree,Undecided,0,0,0,0,0,0,0,0,0,0,2021
627,Peru,venezuela,other,dontknow,,,yes,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Undecided,0,0,0,0,0,0,0,0,0,0,2021
628,Peru,venezuela,mixed,stay,1.0,2.0,no,1,yes,dontknow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Undecided,0,0,0,0,0,0,0,0,0,0,2021
629,Peru,venezuela,white,dontknow,3.0,0.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StronglyAgree,Disagree,0,0,0,0,0,0,0,0,0,0,2021
630,Peru,venezuela,white,stay,3.0,3.0,yes,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
631,Peru,venezuela,mixed,stay,3.0,2.0,yes,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StronglyAgree,Agree,0,0,0,0,0,0,0,0,0,0,2021
632,Peru,venezuela,white,stay,1.0,3.0,yes,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Agree,0,0,0,0,0,0,0,0,0,0,2021
633,Peru,venezuela,mixed,stay,4.0,1.0,yes,1,yes,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StronglyAgree,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
634,Peru,venezuela,,stay,2.0,1.0,no,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Undecided,0,0,0,0,0,0,0,0,0,0,2021
635,Peru,venezuela,mixed,dontknow,3.0,1.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Agree,1,0,0,0,0,0,0,0,0,0,2021
636,Peru,venezuela,,relocate,2.0,0.0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undecided,Agree,1,0,0,0,0,0,0,0,0,0,2021
637,Peru,venezuela,mixed,stay,3.0,2.0,no,0,yes,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
638,Peru,venezuela,mixed,stay,2.0,2.0,yes,1,yes,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyAgree,1,0,1,1,0,0,0,0,0,0,2021
639,Peru,venezuela,,stay,2.0,2.0,no,1,yes,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Undecided,0,0,0,0,0,0,0,0,0,1,2021
640,Peru,venezuela,mixed,relocate,2.0,0.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyAgree,0,0,0,0,0,0,0,0,0,0,2021
641,Peru,venezuela,,stay,2.0,1.0,yes,0,yes,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Agree,0,0,0,0,0,0,0,0,0,0,2021
642,Peru,venezuela,mixed,stay,2.0,3.0,yes,0,no,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Agree,Undecided,0,0,0,0,0,0,0,0,0,0,2021
643,Peru,venezuela,,dontknow,2.0,1.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Disagree,0,0,1,1,0,0,0,0,0,0,2021
644,Peru,venezuela,other,dontknow,2.0,1.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Agree,1,0,0,0,0,0,0,0,0,0,2021
645,Peru,venezuela,mixed,stay,4.0,1.0,yes,1,yes,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
646,Peru,venezuela,,dontknow,2.0,3.0,,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Undecided,0,0,0,0,0,0,0,0,0,0,2021
647,Peru,venezuela,white,stay,2.0,3.0,yes,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StronglyAgree,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
648,Peru,venezuela,,relocate,1.0,1.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Disagree,0,0,0,0,0,0,0,0,0,0,2021
649,Peru,venezuela,mixed,relocate,5.0,1.0,no,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undecided,Agree,1,0,0,0,0,0,0,0,0,0,2021
650,Peru,venezuela,white,stay,2.0,2.0,,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Agree,1,0,0,0,0,0,0,0,0,0,2021
651,Peru,venezuela,,relocate,1.0,0.0,yes,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StronglyAgree,StronglyAgree,0,0,0,0,0,0,0,0,0,0,2021
652,Peru,venezuela,white,stay,3.0,2.0,yes,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StronglyAgree,Agree,0,0,0,0,0,0,0,0,0,0,2021
653,Peru,venezuela,,stay,1.0,0.0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Agree,0,0,0,0,0,0,0,0,0,0,2021
654,Peru,venezuela,mixed,stay,2.0,1.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
655,Peru,venezuela,other,stay,2.0,2.0,yes,0,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Agree,1,0,0,0,0,0,0,0,0,0,2021
656,Peru,venezuela,other,dontknow,2.0,1.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Agree,1,0,0,0,0,0,0,0,0,0,2021
657,Peru,venezuela,black,stay,2.0,2.0,no,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Disagree,0,0,0,0,0,0,0,0,0,0,2021
658,Peru,venezuela,white,stay,2.0,1.0,yes,1,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,StronglyAgree,0,0,0,0,0,0,0,0,0,0,2021
659,Peru,venezuela,other,stay,2.0,1.0,no,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
660,Peru,venezuela,,dontknow,3.0,2.0,,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyDisagree,0,0,0,0,0,0,1,0,0,0,2021
661,Peru,venezuela,other,dontknow,2.0,2.0,yes,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disagree,StronglyDisagree,0,0,1,1,0,0,0,0,0,0,2021
662,Peru,venezuela,,stay,2.0,2.0,yes,1,yes,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyDisagree,0,0,1,1,0,0,0,0,0,0,2021
663,Peru,venezuela,other,stay,2.0,2.0,yes,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Agree,1,0,0,0,0,0,0,0,0,0,2021
664,Peru,venezuela,,stay,2.0,1.0,no,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StronglyAgree,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
665,Peru,venezuela,,stay,2.0,2.0,yes,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,StronglyAgree,0,0,0,0,0,0,0,0,0,0,2021
666,Peru,venezuela,mixed,stay,2.0,2.0,no,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Disagree,0,0,0,0,0,0,0,0,0,0,2021
667,Peru,venezuela,other,dontknow,2.0,1.0,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Undecided,0,0,0,0,0,0,0,0,0,0,2021
668,Peru,venezuela,,stay,2.0,2.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
669,Peru,venezuela,other,stay,2.0,2.0,yes,0,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Undecided,0,0,0,0,0,0,0,0,0,0,2021
670,Peru,venezuela,mixed,stay,1.0,1.0,no,1,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,StronglyAgree,0,0,1,1,0,0,0,0,0,0,2021
671,Peru,venezuela,mixed,dontknow,2.0,3.0,yes,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyAgree,0,0,1,1,1,0,0,0,0,0,2021
672,Peru,venezuela,,stay,2.0,2.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
673,Peru,venezuela,mixed,stay,3.0,1.0,yes,0,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyAgree,1,0,1,1,0,0,0,0,1,0,2021
674,Peru,venezuela,other,notell,2.0,1.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Agree,1,0,0,0,0,0,0,0,0,0,2021
675,Peru,venezuela,other,stay,2.0,0.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
676,Peru,venezuela,,stay,2.0,0.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Disagree,0,0,0,0,0,0,0,0,0,0,2021
677,Peru,venezuela,other,stay,3.0,0.0,yes,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyAgree,0,0,0,0,0,0,0,0,0,0,2021
678,Peru,venezuela,,dontknow,1.0,0.0,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Undecided,0,0,1,1,0,0,0,0,0,0,2021
679,Peru,venezuela,,stay,3.0,0.0,yes,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyAgree,0,0,0,0,0,0,0,0,0,0,2021
680,Peru,venezuela,,relocate,3.0,1.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyAgree,1,0,1,0,0,0,0,0,0,0,2021
681,Peru,venezuela,,stay,2.0,1.0,no,1,yes,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Undecided,0,0,0,0,0,0,0,0,0,0,2021
682,Peru,venezuela,,relocate,3.0,1.0,,1,yes,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
683,Peru,venezuela,,dontknow,2.0,2.0,yes,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Undecided,0,0,0,0,0,0,0,0,0,0,2021
684,Peru,venezuela,,dontknow,2.0,2.0,yes,0,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StronglyAgree,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
685,Peru,venezuela,,stay,2.0,2.0,no,0,yes,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StronglyDisagree,Agree,1,0,0,1,0,0,0,0,0,0,2021
686,Peru,venezuela,other,dontknow,,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Agree,0,0,1,0,0,0,0,0,0,0,2021
687,Peru,venezuela,,stay,2.0,1.0,yes,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Undecided,0,0,0,0,0,0,0,0,0,0,2021
688,Peru,venezuela,,stay,1.0,3.0,no,0,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StronglyAgree,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
689,Peru,venezuela,other,dontknow,2.0,2.0,yes,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Undecided,0,0,0,0,0,0,0,0,0,0,2021
690,Peru,venezuela,mixed,dontknow,1.0,0.0,yes,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Agree,0,0,0,0,0,0,0,0,0,0,2021
691,Peru,venezuela,other,relocate,2.0,4.0,yes,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
692,Peru,venezuela,,dontknow,3.0,2.0,yes,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Undecided,0,0,1,1,0,0,0,0,0,0,2021
693,Peru,venezuela,,stay,2.0,1.0,no,0,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Agree,1,0,0,0,0,0,0,0,0,0,2021
694,Peru,venezuela,mixed,relocate,3.0,2.0,yes,0,no,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StronglyAgree,StronglyAgree,0,0,0,0,0,0,0,0,0,0,2021
695,Peru,venezuela,,dontknow,2.0,1.0,yes,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Undecided,0,0,0,0,0,0,0,0,0,0,2021
696,Peru,venezuela,other,dontknow,2.0,1.0,yes,1,yes,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disagree,Agree,1,0,0,1,1,0,0,0,1,0,2021
697,Peru,venezuela,,dontknow,7.0,3.0,yes,1,yes,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Agree,1,0,1,1,0,0,0,0,0,0,2021
698,Peru,venezuela,,stay,3.0,1.0,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
699,Peru,venezuela,other,stay,3.0,2.0,yes,0,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
700,Peru,venezuela,white,dontknow,2.0,1.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Undecided,0,0,1,0,0,0,0,0,0,0,2021
701,Peru,venezuela,other,dontknow,1.0,1.0,no,0,yes,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyDisagree,0,0,0,0,0,0,0,0,0,0,2021
702,Peru,venezuela,white,stay,1.0,0.0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Agree,1,0,0,0,0,0,0,0,0,0,2021
703,Peru,venezuela,other,stay,1.0,1.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
704,Peru,venezuela,other,dontknow,3.0,2.0,yes,1,yes,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Undecided,0,0,1,1,0,0,0,1,0,0,2021
705,Peru,venezuela,,relocate,3.0,1.0,,1,no,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Agree,1,0,0,0,0,0,0,0,0,0,2021
706,Peru,venezuela,,dontknow,3.0,0.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Undecided,0,0,0,0,0,0,0,0,0,0,2021
707,Peru,venezuela,other,dontknow,,,yes,0,yes,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Agree,1,0,0,0,0,0,0,0,0,0,2021
708,Peru,venezuela,,stay,2.0,2.0,yes,1,no,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyAgree,0,0,0,0,0,0,0,0,0,0,2021
709,Peru,venezuela,other,dontknow,2.0,2.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyAgree,1,0,1,1,0,0,0,0,0,0,2021
710,Peru,venezuela,,dontknow,2.0,2.0,no,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Undecided,0,0,0,0,0,0,0,0,0,0,2021
711,Peru,venezuela,mixed,stay,2.0,1.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StronglyAgree,Undecided,0,0,0,0,0,0,0,0,0,0,2021
712,Peru,venezuela,,stay,2.0,1.0,yes,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyDisagree,0,0,0,0,0,0,0,0,0,0,2021
713,Peru,venezuela,other,stay,,,yes,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StronglyAgree,StronglyAgree,1,0,0,0,0,0,0,0,0,0,2021
714,Peru,venezuela,,stay,2.0,3.0,yes,1,yes,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StronglyAgree,Undecided,0,0,0,0,0,0,0,0,0,0,2021
715,Peru,venezuela,mixed,stay,1.0,1.0,yes,1,no,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,Agree,1,0,0,0,0,0,0,0,0,0,2021
716,Peru,venezuela,,stay,2.0,0.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,StronglyAgree,0,0,0,0,0,0,0,0,0,0,2021
717,Peru,venezuela,mixed,dontknow,5.0,1.0,yes,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Undecided,0,0,0,0,0,0,0,0,0,0,2021
718,Peru,venezuela,mixed,stay,2.0,2.0,yes,1,yes,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Agree,1,0,0,0,0,0,0,0,0,0,2021
719,Peru,venezuela,,dontknow,2.0,0.0,no,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Agree,1,0,1,1,0,0,0,0,0,0,2021
720,Peru,venezuela,mixed,stay,1.0,2.0,yes,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,StronglyAgree,1,0,1,1,0,0,0,0,0,0,2021
721,Peru,venezuela,,dontknow,2.0,2.0,,0,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Undecided,0,0,0,0,0,0,0,0,0,0,2021
722,Peru,venezuela,,stay,2.0,1.0,yes,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,StronglyAgree,0,0,0,0,0,0,0,0,0,0,2021
723,Peru,venezuela,other,stay,,,yes,0,no,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,Disagree,0,0,0,0,0,0,0,0,0,0,2021
724,Peru,venezuela,other,stay,,,yes,1,yes,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Disagree,0,0,0,0,0,0,0,0,0,0,2021
