index,Year,Quarter,CountryOfAsylum,nationality,ethnicity,intentionmove,TotalAdult,TotalMinor,AppliedRefugee,documentation_id,Childinschool,Childvirtualed,disabilityacc_disabilityserv,medicalReceived,RiskYes,RiskReturn_medical,RiskStay_medical
754,2021,Q3,Brazil,venezuela,mixed,stay,,,no,0,,,0,StronglyAgree,StronglyAgree,0,0
755,2021,Q3,Brazil,venezuela,other,relocate,,,yes,0,,,0,,StronglyAgree,0,0
756,2021,Q3,Brazil,venezuela,mixed,stay,,,yes,1,yes,yes,0,Agree,StronglyAgree,1,0
757,2021,Q3,Brazil,venezuela,mixed,stay,,,yes,1,yes,yes,0,Agree,StronglyAgree,1,0
758,2021,Q3,Brazil,venezuela,mixed,stay,,,yes,1,,,0,StronglyAgree,StronglyDisagree,0,0
759,2021,Q3,Brazil,venezuela,mixed,stay,,,yes,1,yes,yes,0,,Agree,1,0
760,2021,Q3,Brazil,venezuela,mixed,stay,,,,1,no,,0,,Disagree,0,0
761,2021,Q3,Brazil,venezuela,,relocate,,,yes,1,yes,no,0,StronglyAgree,Undecided,0,0
762,2021,Q3,Brazil,venezuela,other,stay,,,no,0,yes,no,0,StronglyAgree,Undecided,0,0
763,2021,Q3,Brazil,venezuela,mixed,dontknow,,,no,1,yes,yes,0,,Agree,1,0
764,2021,Q3,Brazil,venezuela,other,dontknow,,,yes,1,yes,no,0,StronglyAgree,Agree,1,0
765,2021,Q3,Brazil,venezuela,mixed,stay,,,no,1,yes,no,0,Disagree,StronglyAgree,1,0
766,2021,Q3,Brazil,venezuela,mixed,relocate,,,yes,1,no,,0,,StronglyDisagree,0,0
767,2021,Q3,Brazil,venezuela,mixed,stay,,,no,1,yes,no,0,StronglyAgree,Undecided,0,0
768,2021,Q3,Brazil,venezuela,other,stay,,,no,1,yes,Nainpersonclasses,0,,Disagree,0,0
769,2021,Q3,Brazil,venezuela,,stay,,,yes,1,yes,yes,0,StronglyAgree,StronglyAgree,1,0
770,2021,Q3,Brazil,venezuela,mixed,stay,,,yes,1,no,,0,Agree,Agree,0,0
771,2021,Q3,Brazil,venezuela,mixed,dontknow,,,yes,1,yes,yes,0,StronglyAgree,Agree,1,0
772,2021,Q3,Brazil,venezuela,other,stay,,,no,1,yes,no,0,StronglyAgree,Undecided,0,0
773,2021,Q3,Brazil,venezuela,mixed,stay,,,no,1,no,,0,,Disagree,0,0
774,2021,Q3,Brazil,venezuela,other,dontknow,,,yes,1,,,0,,Disagree,0,0
775,2021,Q3,Brazil,,,stay,,,yes,1,yes,yes,0,Agree,Agree,0,0
776,2021,Q3,Brazil,venezuela,other,stay,,,no,1,yes,Nainpersonclasses,0,,Disagree,0,0
777,2021,Q3,Brazil,venezuela,other,dontknow,,,yes,1,yes,no,0,,StronglyAgree,1,0
778,2021,Q3,Brazil,venezuela,other,dontknow,,,yes,0,yes,yes,0,StronglyAgree,StronglyAgree,0,0
779,2021,Q3,Brazil,venezuela,,dontknow,,,yes,1,,,0,StronglyAgree,StronglyAgree,1,0
780,2021,Q3,Brazil,venezuela,mixed,stay,,,yes,1,yes,yes,0,,Disagree,0,0
781,2021,Q3,Brazil,venezuela,mixed,stay,,,yes,1,yes,yes,0,,StronglyAgree,0,0
782,2021,Q3,Brazil,venezuela,other,stay,,,no,1,yes,no,0,StronglyAgree,Undecided,0,0
783,2021,Q3,Brazil,venezuela,other,stay,,,yes,1,,,0,,StronglyAgree,1,0
784,2021,Q3,Brazil,,other,relocate,,,yes,1,,,0,,StronglyAgree,0,0
785,2021,Q3,Brazil,venezuela,other,stay,,,no,0,,,0,StronglyAgree,StronglyAgree,0,0
786,2021,Q3,Brazil,venezuela,other,stay,,,no,1,yes,Nainpersonclasses,0,StronglyAgree,Agree,1,0
787,2021,Q3,Brazil,venezuela,other,stay,,,no,1,,,0,,StronglyDisagree,0,0
788,2021,Q3,Brazil,venezuela,,stay,,,yes,1,yes,no,0,Agree,Agree,0,0
789,2021,Q3,Brazil,venezuela,other,dontknow,,,yes,1,,,0,,StronglyDisagree,0,0
790,2021,Q3,Brazil,venezuela,mixed,stay,,,no,1,yes,no,0,Agree,Disagree,0,0
791,2021,Q3,Brazil,venezuela,,stay,,,yes,1,,,0,Agree,Agree,1,0
792,2021,Q3,Brazil,venezuela,,relocate,,,yes,1,,,0,,StronglyAgree,0,0
793,2021,Q3,Brazil,venezuela,other,stay,,,no,0,,,0,StronglyAgree,StronglyAgree,1,0
794,2021,Q3,Brazil,venezuela,other,stay,,,yes,1,,,0,StronglyAgree,StronglyAgree,1,0
795,2021,Q3,Brazil,venezuela,,stay,,,yes,1,notell,,0,Agree,Undecided,0,0
796,2021,Q3,Brazil,venezuela,other,dontknow,,,yes,1,no,,0,Undecided,Agree,1,0
797,2021,Q3,Brazil,venezuela,mixed,stay,,,,1,,,0,StronglyAgree,StronglyDisagree,0,0
798,2021,Q3,Brazil,venezuela,,stay,,,yes,1,yes,yes,0,Agree,Disagree,0,0
799,2021,Q3,Brazil,venezuela,,stay,,,yes,1,,,0,,Disagree,0,0
800,2021,Q3,Brazil,venezuela,other,stay,,,yes,1,yes,no,0,,Disagree,0,0
801,2021,Q3,Brazil,,other,stay,,,yes,0,no,,0,StronglyAgree,StronglyAgree,1,0
802,2021,Q3,Brazil,venezuela,mixed,stay,,,yes,1,yes,Nainpersonclasses,0,Agree,Agree,1,0
803,2021,Q3,Brazil,venezuela,other,relocate,,,yes,1,,,0,StronglyAgree,StronglyAgree,1,0
804,2021,Q3,Brazil,venezuela,other,dontknow,,,no,1,yes,no,0,,Undecided,0,0
805,2021,Q3,Brazil,venezuela,,stay,,,yes,1,,,0,StronglyAgree,StronglyDisagree,0,0
806,2021,Q3,Brazil,venezuela,,dontknow,,,yes,1,no,,0,,StronglyAgree,0,0
807,2021,Q3,Brazil,,other,relocate,,,yes,1,,,0,,StronglyAgree,0,0
808,2021,Q3,Brazil,venezuela,other,notell,,,yes,1,yes,yes,0,,Agree,0,0
809,2021,Q3,Brazil,venezuela,,stay,,,yes,0,,,0,StronglyAgree,StronglyAgree,1,0
810,2021,Q3,Brazil,venezuela,mixed,stay,,,,1,yes,yes,0,StronglyAgree,Disagree,0,0
811,2021,Q3,Brazil,venezuela,,stay,,,yes,1,,,0,StronglyAgree,StronglyDisagree,0,0
812,2021,Q3,Brazil,venezuela,other,relocate,,,,0,,,0,,,0,0
813,2021,Q3,Brazil,venezuela,mixed,dontknow,,,yes,1,yes,no,0,StronglyAgree,Agree,1,0
814,2021,Q3,Brazil,venezuela,other,stay,,,no,0,,,0,StronglyAgree,StronglyAgree,0,0
815,2021,Q3,Brazil,venezuela,mixed,stay,,,no,1,,,0,,Disagree,0,0
816,2021,Q3,Brazil,venezuela,other,stay,,,yes,1,yes,no,0,,Disagree,0,0
