Year,Quarter,CountryOfAsylum,nationality,intentionmove,TotalAdult,TotalMinor,AppliedRefugee,Childinschool,Childvirtualed,medicalReceived,RiskYes,RiskReturn_medical
2021,Q4,Guatemala,guatemala,stay,5,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,2,Unknown,yes,no,Agree,Undecided,0
2021,Q4,Guatemala,honduras,stay,2,2,yes,yes,no,StronglyAgree,StronglyAgree,0
2021,Q4,Guatemala,guatemala,dontknow,4,0,Unknown,Not Applicable,Not Applicable,Agree,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,3,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,nicaragua,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q4,Guatemala,guatemala,stay,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,3,5,Unknown,yes,no,Agree,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,1,0,Unknown,Not Applicable,Not Applicable,Undecided,StronglyDisagree,0
2021,Q4,Guatemala,guatemala,stay,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,3,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,6,2,Unknown,yes,no,Undecided,Agree,0
2021,Q4,Guatemala,guatemala,stay,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,2,1,Unknown,no,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,4,1,Unknown,yes,no,Agree,StronglyAgree,0
2021,Q4,Guatemala,guatemala,stay,1,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,1,2,Unknown,yes,yes,Undecided,Agree,0
2021,Q4,Guatemala,guatemala,stay,1,1,Unknown,yes,no,Agree,Undecided,0
2021,Q4,Guatemala,nicaragua,relocate,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,4,3,Unknown,yes,no,StronglyAgree,Undecided,0
2021,Q4,Guatemala,guatemala,dontknow,2,2,Unknown,yes,no,Undecided,StronglyAgree,1
2021,Q4,Guatemala,guatemala,dontknow,1,2,Unknown,yes,no,Undecided,Agree,1
2021,Q4,Guatemala,guatemala,dontknow,2,1,Unknown,no,no,Agree,StronglyAgree,0
2021,Q4,Guatemala,guatemala,stay,3,2,Unknown,no,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,2,2,Unknown,yes,yes,Undecided,StronglyAgree,0
2021,Q4,Guatemala,guatemala,stay,3,2,Unknown,no,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,1,0,Unknown,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q4,Guatemala,guatemala,dontknow,2,2,Unknown,no,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,Unknown,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,5,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,3,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,3,2,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,honduras,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q4,Guatemala,guatemala,Unknown,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,3,1,Unknown,yes,no,StronglyAgree,StronglyAgree,0
2021,Q4,Guatemala,guatemala,dontknow,1,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,4,0,Unknown,Not Applicable,no,Agree,Undecided,0
2021,Q4,Guatemala,guatemala,dontknow,2,5,Unknown,yes,no,Disagree,Undecided,0
2021,Q4,Guatemala,guatemala,stay,1,6,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,3,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,4,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,dontknow,3,0,no,Not Applicable,Not Applicable,Agree,StronglyAgree,1
2021,Q4,Guatemala,guatemala,dontknow,2,4,Unknown,yes,no,Agree,Undecided,0
2021,Q4,Guatemala,guatemala,stay,5,1,Unknown,yes,no,Agree,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,2,5,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,4,Unknown,no,no,StronglyAgree,Undecided,0
2021,Q4,Guatemala,guatemala,stay,5,4,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,Unknown,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,5,Unknown,yes,Nainpersonclasses,Undecided,Undecided,0
2021,Q4,Guatemala,salvador,stay,2,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,2,2,Unknown,yes,yes,Agree,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,2,1,Unknown,yes,yes,Undecided,Undecided,0
2021,Q4,Guatemala,honduras,stay,3,0,yes,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,other,stay,1,2,yes,yes,no,StronglyAgree,StronglyAgree,1
2021,Q4,Guatemala,guatemala,stay,3,4,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,3,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,1,3,Unknown,yes,yes,Undecided,StronglyAgree,0
2021,Q4,Guatemala,guatemala,relocate,4,1,Unknown,no,no,Undecided,StronglyAgree,0
2021,Q4,Guatemala,guatemala,stay,2,2,Unknown,yes,yes,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,dontknow,1,3,Unknown,yes,no,Agree,Undecided,0
2021,Q4,Guatemala,guatemala,dontknow,1,2,Unknown,yes,Nainpersonclasses,Agree,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,5,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,3,3,Unknown,yes,yes,Undecided,StronglyAgree,0
2021,Q4,Guatemala,guatemala,stay,2,5,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,6,2,Unknown,yes,no,Undecided,Agree,0
2021,Q4,Guatemala,guatemala,dontknow,1,1,Unknown,yes,yes,Undecided,Agree,0
2021,Q4,Guatemala,guatemala,stay,6,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,4,Unknown,yes,no,Agree,Undecided,0
2021,Q4,Guatemala,other,stay,1,0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,1
2021,Q4,Guatemala,guatemala,relocate,5,2,Unknown,no,no,Undecided,Agree,0
2021,Q4,Guatemala,guatemala,stay,1,1,Unknown,yes,no,Agree,Undecided,0
2021,Q4,Guatemala,guatemala,stay,3,3,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,3,2,Unknown,yes,no,Undecided,Disagree,0
2021,Q4,Guatemala,guatemala,stay,3,1,Unknown,yes,yes,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,3,3,Unknown,yes,yes,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,dontknow,2,2,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,1,0,no,Not Applicable,Not Applicable,Undecided,StronglyAgree,1
2021,Q4,Guatemala,guatemala,dontknow,4,1,Unknown,yes,yes,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,4,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,dontknow,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,3,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,dontknow,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,5,Unknown,yes,no,StronglyAgree,Undecided,0
2021,Q4,Guatemala,guatemala,dontknow,2,0,Unknown,Not Applicable,Not Applicable,Agree,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,3,Unknown,yes,yes,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q4,Guatemala,guatemala,relocate,5,0,Unknown,Not Applicable,Not Applicable,Undecided,Agree,0
2021,Q4,Guatemala,guatemala,stay,4,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,dontknow,1,3,no,no,no,Agree,StronglyAgree,0
2021,Q4,Guatemala,guatemala,relocate,2,4,Unknown,yes,yes,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,2,3,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,nicaragua,stay,3,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,4,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,2,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,2,Unknown,yes,no,Agree,Undecided,0
2021,Q4,Guatemala,honduras,stay,1,0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,1
2021,Q4,Guatemala,honduras,stay,1,0,yes,Not Applicable,Not Applicable,Agree,Disagree,0
2021,Q4,Guatemala,guatemala,stay,1,1,Unknown,yes,no,Undecided,StronglyDisagree,0
2021,Q4,Guatemala,guatemala,stay,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,dontknow,2,2,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,honduras,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q4,Guatemala,guatemala,dontknow,2,2,Unknown,yes,no,Undecided,Disagree,0
2021,Q4,Guatemala,guatemala,relocate,2,1,Unknown,yes,no,Undecided,StronglyAgree,0
2021,Q4,Guatemala,guatemala,relocate,1,2,Unknown,yes,no,Undecided,Agree,0
2021,Q4,Guatemala,guatemala,stay,5,2,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,2,2,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,salvador,stay,2,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q4,Guatemala,honduras,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q4,Guatemala,guatemala,stay,1,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,1,3,Unknown,no,no,Undecided,Agree,0
2021,Q4,Guatemala,guatemala,stay,4,2,Unknown,yes,no,Undecided,Agree,0
2021,Q4,Guatemala,guatemala,relocate,2,2,Unknown,yes,yes,Agree,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,2,2,Unknown,yes,Nainpersonclasses,Undecided,StronglyAgree,0
2021,Q4,Guatemala,salvador,stay,1,2,yes,yes,no,Undecided,StronglyAgree,0
2021,Q4,Guatemala,guatemala,stay,1,2,Unknown,yes,no,Agree,Undecided,0
2021,Q4,Guatemala,guatemala,stay,1,3,Unknown,yes,no,Agree,Undecided,0
2021,Q4,Guatemala,guatemala,dontknow,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,1,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,1,3,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,4,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,4,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,3,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,10,3,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,4,2,Unknown,yes,dontknow,Undecided,StronglyAgree,0
2021,Q4,Guatemala,honduras,stay,1,3,Unknown,no,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,1,2,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,salvador,stay,1,0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0
2021,Q4,Guatemala,guatemala,stay,3,2,Unknown,yes,no,Agree,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,1,1,Unknown,yes,yes,StronglyAgree,Agree,0
2021,Q4,Guatemala,guatemala,stay,3,0,Unknown,Not Applicable,Not Applicable,Agree,Undecided,0
2021,Q4,Guatemala,guatemala,stay,6,3,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,1,Unknown,no,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,4,2,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,2,1,Unknown,yes,no,Undecided,StronglyAgree,0
2021,Q4,Guatemala,guatemala,relocate,3,0,Unknown,Not Applicable,Not Applicable,Undecided,Agree,0
2021,Q4,Guatemala,guatemala,stay,3,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,relocate,9,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,3,Unknown,no,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,2,Unknown,yes,yes,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,dontknow,2,3,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,5,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,1,4,Unknown,yes,no,Agree,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,2,3,Unknown,yes,yes,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,4,4,Unknown,yes,no,Agree,Undecided,0
2021,Q4,Guatemala,honduras,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q4,Guatemala,honduras,stay,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,3,4,Unknown,yes,no,Undecided,StronglyDisagree,0
2021,Q4,Guatemala,guatemala,stay,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q4,Guatemala,guatemala,stay,1,3,Unknown,yes,no,Undecided,StronglyAgree,0
2022,Q1,Guatemala,guatemala,relocate,2,1,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,stay,2,2,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,2,1,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,3,1,Unknown,yes,no,Agree,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,2,2,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,stay,2,2,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,dontknow,2,1,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,other,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,Agree,0
2022,Q1,Guatemala,other,stay,2,2,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,other,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,Agree,0
2022,Q1,Guatemala,guatemala,stay,2,1,Unknown,yes,Nainpersonclasses,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,stay,1,0,yes,Not Applicable,Not Applicable,Agree,Agree,0
2022,Q1,Guatemala,guatemala,dontknow,1,2,Unknown,yes,yes,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,stay,3,1,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,other,stay,3,2,yes,yes,no,Agree,Agree,0
2022,Q1,Guatemala,other,stay,2,0,yes,Not Applicable,Not Applicable,Agree,Agree,0
2022,Q1,Guatemala,guatemala,relocate,2,1,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,other,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,Agree,0
2022,Q1,Guatemala,other,stay,2,1,yes,yes,no,Agree,Agree,0
2022,Q1,Guatemala,guatemala,relocate,2,2,Unknown,yes,yes,Undecided,Undecided,0
2022,Q1,Guatemala,other,stay,2,0,yes,Not Applicable,Not Applicable,Undecided,Agree,0
2022,Q1,Guatemala,other,stay,1,1,yes,no,no,Agree,Agree,0
2022,Q1,Guatemala,other,stay,1,4,yes,yes,no,Undecided,Agree,0
2022,Q1,Guatemala,other,stay,2,3,Unknown,no,no,Agree,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,2,2,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,dontknow,2,2,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,dontknow,1,1,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,2,1,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,other,stay,1,5,yes,yes,no,Agree,Agree,0
2022,Q1,Guatemala,guatemala,relocate,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2022,Q1,Guatemala,other,relocate,1,0,yes,Not Applicable,Not Applicable,Disagree,Agree,0
2022,Q1,Guatemala,guatemala,relocate,2,2,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,other,stay,1,3,yes,yes,no,Agree,Agree,0
2022,Q1,Guatemala,other,stay,2,0,yes,Not Applicable,Not Applicable,Undecided,Agree,0
2022,Q1,Guatemala,other,stay,2,2,yes,no,no,Undecided,Agree,0
2022,Q1,Guatemala,other,stay,3,0,yes,Not Applicable,Not Applicable,Agree,Agree,0
2022,Q1,Guatemala,guatemala,relocate,1,3,Unknown,no,no,Agree,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2022,Q1,Guatemala,other,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,Agree,0
2022,Q1,Guatemala,other,relocate,2,1,yes,yes,no,Undecided,Agree,0
2022,Q1,Guatemala,guatemala,stay,3,3,Unknown,yes,yes,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,dontknow,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2022,Q1,Guatemala,other,relocate,1,0,yes,Not Applicable,Not Applicable,Undecided,Agree,0
2022,Q1,Guatemala,other,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,Agree,0
2022,Q1,Guatemala,guatemala,dontknow,1,0,Unknown,Not Applicable,Not Applicable,Agree,Undecided,0
2022,Q1,Guatemala,other,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,Agree,0
2022,Q1,Guatemala,guatemala,relocate,1,1,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,2,2,Unknown,yes,yes,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,dontknow,2,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2022,Q1,Guatemala,other,stay,2,2,yes,yes,no,Agree,Agree,0
2022,Q1,Guatemala,other,dontknow,4,1,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,stay,2,1,Unknown,yes,yes,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,1,3,Unknown,yes,yes,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,dontknow,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2022,Q1,Guatemala,other,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2022,Q1,Guatemala,other,stay,2,3,yes,yes,no,Agree,Agree,0
2022,Q1,Guatemala,other,relocate,1,0,yes,Not Applicable,Not Applicable,Agree,Agree,0
2022,Q1,Guatemala,guatemala,relocate,1,2,Unknown,yes,Nainpersonclasses,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,stay,1,1,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,stay,3,2,Unknown,yes,Nainpersonclasses,Undecided,Undecided,0
2022,Q1,Guatemala,other,stay,2,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,4,3,Unknown,yes,yes,Undecided,Undecided,0
2022,Q1,Guatemala,other,stay,2,2,Unknown,yes,yes,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,2,2,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,2,4,Unknown,yes,yes,Agree,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,4,1,Unknown,yes,yes,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,dontknow,2,3,Unknown,no,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2022,Q1,Guatemala,other,relocate,1,1,Unknown,yes,Nainpersonclasses,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,stay,2,1,Unknown,yes,yes,Undecided,Undecided,0
2022,Q1,Guatemala,other,dontknow,1,2,yes,yes,no,StronglyAgree,StronglyAgree,0
2022,Q1,Guatemala,guatemala,relocate,1,1,Unknown,no,no,StronglyDisagree,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,2,7,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,1,4,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,1,3,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,dontknow,2,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,4,1,Unknown,yes,yes,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,stay,2,1,yes,no,no,Undecided,Agree,0
2022,Q1,Guatemala,other,stay,2,1,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,dontknow,1,3,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,stay,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2022,Q1,Guatemala,other,stay,2,5,yes,yes,no,StronglyAgree,Agree,0
2022,Q1,Guatemala,guatemala,relocate,2,1,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,stay,1,4,Unknown,yes,yes,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,stay,1,2,Unknown,yes,yes,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,stay,3,1,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,stay,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,4,2,Unknown,yes,yes,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,stay,1,2,Unknown,no,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,dontknow,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,dontknow,2,1,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,other,stay,1,1,yes,no,no,Undecided,Agree,0
2022,Q1,Guatemala,guatemala,dontknow,2,3,Unknown,yes,Nainpersonclasses,Undecided,Undecided,0
2022,Q1,Guatemala,other,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,Agree,0
2022,Q1,Guatemala,other,stay,5,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2022,Q1,Guatemala,other,relocate,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,stay,2,2,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,other,stay,2,2,yes,yes,no,Agree,Agree,0
2022,Q1,Guatemala,guatemala,dontknow,1,1,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,3,2,Unknown,yes,yes,Agree,Undecided,0
2022,Q1,Guatemala,guatemala,dontknow,1,2,Unknown,yes,yes,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2022,Q1,Guatemala,other,stay,2,1,yes,yes,no,Agree,Agree,0
2022,Q1,Guatemala,guatemala,relocate,2,2,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2022,Q1,Guatemala,other,stay,1,0,yes,Not Applicable,Not Applicable,Agree,Agree,0
2022,Q1,Guatemala,other,stay,3,1,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,other,stay,4,1,yes,yes,no,Undecided,Agree,0
2022,Q1,Guatemala,guatemala,dontknow,2,1,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,2,2,Unknown,yes,yes,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,4,1,Unknown,yes,yes,Agree,Undecided,0
2022,Q1,Guatemala,guatemala,stay,2,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,2,4,Unknown,yes,dontknow,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,stay,2,3,Unknown,yes,yes,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,stay,1,2,Unknown,yes,yes,Undecided,Undecided,0
2022,Q1,Guatemala,other,stay,2,1,Unknown,yes,no,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,relocate,1,2,Unknown,yes,yes,Undecided,Undecided,0
2022,Q1,Guatemala,guatemala,dontknow,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
